State,State_code,District,District_code,Market_code,Market 
Karnataka,KK,Shimoga,23,3977,Sorabha
Karnataka,KK,Shimoga,23,3976,Thirthahalli
Karnataka,KK,Tumkur,24,785,Gubbi
Karnataka,KK,Tumkur,24,786,Huliyar
Karnataka,KK,Tumkur,24,8296,Koratagere
Karnataka,KK,Tumkur,24,787,Kunigal
Karnataka,KK,Tumkur,24,788,Madhugiri
Karnataka,KK,Tumkur,24,511,Pavagada
Karnataka,KK,Tumkur,24,789,Sira
Karnataka,KK,Tumkur,24,790,Tiptur
Karnataka,KK,Tumkur,24,784,Tumkur
Karnataka,KK,Tumkur,24,512,Turvekere
Karnataka,KK,Udupi,26,519,Karkala
Karnataka,KK,Udupi,26,845,Kundapura
Karnataka,KK,Udupi,26,858,Udupi
Kerala,KL,Alappuzha,16,128,Alappuzha
Kerala,KL,Alappuzha,16,2149,Aroor
Kerala,KL,Alappuzha,16,2163,Chanthroor
Kerala,KL,Alappuzha,16,2355,Chengannur
Kerala,KL,Alappuzha,16,2358,Cherthala
Kerala,KL,Alappuzha,16,2357,Harippad
Kerala,KL,Alappuzha,16,2356,Kayamkulam
Kerala,KL,Alappuzha,16,2164,Madhavapuram
Kerala,KL,Alappuzha,16,3077,Mannar
Kerala,KL,Alleppey,1,130,Cherthdla
Kerala,KL,Alleppey,1,129,Dhara
Kerala,KL,Alleppey,1,131,Kayamkulam(Alleppey)
Kerala,KL,Ernakulam,3,134,Aluva
Kerala,KL,Ernakulam,3,2156,Angamaly
Kerala,KL,Ernakulam,3,4390,Broadway market
Kerala,KL,Ernakulam,3,133,Ernakulam
Kerala,KL,Ernakulam,3,4380,Keezhampara
Kerala,KL,Ernakulam,3,4378,Koovapadi
Kerala,KL,Ernakulam,3,3085,Kothamangalam
Kerala,KL,Ernakulam,3,4379,Mazhuvannur
Kerala,KL,Ernakulam,3,135,Moovattupuzha
Kerala,KL,Ernakulam,3,4391,North Paravur
Kerala,KL,Ernakulam,3,3084,Perumbavoor
Kerala,KL,Ernakulam,3,2347,Piravam
Kerala,KL,Ernakulam,3,2530,Thrippunithura
Kerala,KL,Idukki,13,3080,Adimali
Kerala,KL,Idukki,13,4376,Kamakshi
Kerala,KL,Idukki,13,3083,Kattappana
Kerala,KL,Idukki,13,2153,Munnar
Kerala,KL,Idukki,13,3082,Nedumkandam
Kerala,KL,Idukki,13,4377,Panancheri
Kerala,KL,Idukki,13,1122,Thodupuzha
Kerala,KL,Idukki,13,4375,Thompramkudi
Kerala,KL,Idukki,13,3081,Vandiperiyar
Kerala,KL,Kannur,4,8303,Chavassery
Kerala,KL,Kannur,4,2371,Irikkur
Kerala,KL,Kannur,4,3092,Irityy
Kerala,KL,Kannur,4,137,Kannur
Kerala,KL,Kannur,4,2373,Kuthuparambu
Kerala,KL,Kannur,4,4388,Maloor
Kerala,KL,Kannur,4,138,Payyannur
Kerala,KL,Kannur,4,2158,Taliparamba
Kerala,KL,Kannur,4,136,Thalasserry
Kerala,KL,Kasargod,14,2376,Kanjangadu
Kerala,KL,Kasargod,14,540,Kasargod
Kerala,KL,Kasargod,14,2375,Manjeswaram
Kerala,KL,Kasargod,14,2159,Neeleswaram
Kerala,KL,Kollam,5,2353,Anchal
Kerala,KL,Kollam,5,3074,Chathanoor
Kerala,KL,Kollam,5,4389,Kaliyanchanda
Kerala,KL,Kollam,5,139,Kollam
Kerala,KL,Kollam,5,3072,Kottarakkara
Kerala,KL,Kollam,5,2354,Punalur
Kerala,KL,Kollam,5,2346,Sasthamkotta
Kerala,KL,Kottayam,6,3078,Athirampuzha
Kerala,KL,Kottayam,6,2360,Ettumanoor
Kerala,KL,Kottayam,6,2361,Kanjirappally
Kerala,KL,Kottayam,6,140,Kottayam
Kerala,KL,Kottayam,6,2151,Kuruppanthura
Kerala,KL,Kottayam,6,2362,Pala
Kerala,KL,Kottayam,6,2359,Pampady
Kerala,KL,Kottayam,6,3079,Thalayolaparambu
Kerala,KL,Kozhikode(Calicut),7,2157,Kallachi
Kerala,KL,Kozhikode(Calicut),7,3094,Mukkom
Kerala,KL,Kozhikode(Calicut),7,539,Palayam
Kerala,KL,Kozhikode(Calicut),7,3093,Perambra
Kerala,KL,Kozhikode(Calicut),7,3095,Quilandy
Kerala,KL,Kozhikode(Calicut),7,3096,Thamarassery
Kerala,KL,Kozhikode(Calicut),7,141,Vadakara
Kerala,KL,Kozhikode(Calicut),7,132,Vengeri(Kozhikode)
Kerala,KL,Malappuram,8,3091,Kondotty
Kerala,KL,Malappuram,8,2155,Kottakkal
Kerala,KL,Malappuram,8,142,Manjeri
Kerala,KL,Malappuram,8,3089,Parappanangadi
Kerala,KL,Malappuram,8,3088,Perinthalmanna
Kerala,KL,Malappuram,8,3090,Thirurrangadi
Kerala,KL,Palakad,9,2369,Alathur
Kerala,KL,Palakad,9,4384,Elevancheri
Kerala,KL,Palakad,9,4385,Karimpuzha
Kerala,KL,Palakad,9,8305,Kizhakkancheri
Kerala,KL,Palakad,9,144,Koduvayoor
Kerala,KL,Palakad,9,2368,Kollengode
Kerala,KL,Palakad,9,8304,Malampuzha
Kerala,KL,Palakad,9,143,Palakkad
Kerala,KL,Palakad,9,4387,Palayamangalam
Kerala,KL,Palakad,9,2531,Pattambi
Kerala,KL,Palakad,9,3086,vadakarapathy
Kerala,KL,Palakad,9,3087,Vadakkenchery
Kerala,KL,Palakad,9,4386,Vithinasserri
Kerala,KL,Pathanamthitta,15,3073,Ezhamkulam
Kerala,KL,Pathanamthitta,15,3075,Kuttoor
Kerala,KL,Pathanamthitta,15,4392,Omalloor
Kerala,KL,Pathanamthitta,15,2150,Pandalam
Kerala,KL,Pathanamthitta,15,538,Parakkodu
Kerala,KL,Pathanamthitta,15,4374,Pramadom
Kerala,KL,Pathanamthitta,15,8306,Puramattom
Kerala,KL,Pathanamthitta,15,3076,Ranniangadi
Kerala,KL,Thirssur,11,2364,Chalakudy
Kerala,KL,Thirssur,11,2366,Chavakkad
Kerala,KL,Thirssur,11,2152,Chelakkara
Kerala,KL,Thirssur,11,2365,Irinjalakkuda
Kerala,KL,Thirssur,11,8307,Karuvannur
Kerala,KL,Thirssur,11,2363,Kodumgalloor
Kerala,KL,Thirssur,11,148,Kodungalloor
Kerala,KL,Thirssur,11,4383,Mattathur
Kerala,KL,Thirssur,11,4381,Pariyaram
Kerala,KL,Thirssur,11,8440,Pavaratty
Kerala,KL,Thirssur,11,4382,Pazhayannur
Kerala,KL,Thirssur,11,147,Thrissur
Kerala,KL,Thirssur,11,2367,Wadakkanchery
Kerala,KL,Thiruvananthapuram,10,1121,Anyara(EEC)
Kerala,KL,Thiruvananthapuram,10,2348,Aralamoodu
Kerala,KL,Thiruvananthapuram,10,2352,Attingal
Kerala,KL,Thiruvananthapuram,10,3097,Chala
Kerala,KL,Thiruvananthapuram,10,2148,Kattakada
Kerala,KL,Thiruvananthapuram,10,4372,Kunnathukkal
Kerala,KL,Thiruvananthapuram,10,4373,Maranelloor
Kerala,KL,Thiruvananthapuram,10,146,Nedumangadu
Kerala,KL,Thiruvananthapuram,10,2351,Neyyatinkara
Kerala,KL,Thiruvananthapuram,10,2350,Parassala
Kerala,KL,Thiruvananthapuram,10,2349,Pothencode
Kerala,KL,Thiruvananthapuram,10,145,Thiruvananthapuram
Kerala,KL,Thiruvananthapuram,10,2377,Vamanapuram
Kerala,KL,Wayanad,12,150,Kalpetta
Kerala,KL,Wayanad,12,2374,Manathavady
Kerala,KL,Wayanad,12,2154,Pulpally
Kerala,KL,Wayanad,12,149,Sultan bathery
Lakshadweep,LD,Kavaratti,1,151,Kavaratti
Madhya Pradesh,MP,Alirajpur,59,1373,Alirajpur
Madhya Pradesh,MP,Alirajpur,59,3876,Alirajpur(F&V)
Madhya Pradesh,MP,Alirajpur,59,2732,Jobat
Madhya Pradesh,MP,Anupur,58,3136,Anuppur
Madhya Pradesh,MP,Anupur,58,3806,Jaithari
Madhya Pradesh,MP,Anupur,58,3807,Kotma
Madhya Pradesh,MP,Ashoknagar,57,185,Ashoknagar
Madhya Pradesh,MP,Ashoknagar,57,3888,Ashoknagar(F&V)
Madhya Pradesh,MP,Ashoknagar,57,8205,Chanderi
Madhya Pradesh,MP,Ashoknagar,57,3058,Isagarh
Madhya Pradesh,MP,Ashoknagar,57,2634,Mungawali
Madhya Pradesh,MP,Ashoknagar,57,3796,Piprai
Madhya Pradesh,MP,Ashoknagar,57,3068,Shadora
Madhya Pradesh,MP,Badwani,56,2699,Anjad
Madhya Pradesh,MP,Badwani,56,2464,Badwani
Madhya Pradesh,MP,Badwani,56,3051,Balwadi
Madhya Pradesh,MP,Badwani,56,2692,Khetia
Madhya Pradesh,MP,Badwani,56,1134,Sendhwa
Madhya Pradesh,MP,Balaghat,17,1123,Balaghat
Madhya Pradesh,MP,Balaghat,17,3901,Balaghat(F&V)
Madhya Pradesh,MP,Balaghat,17,2470,Katangi
Madhya Pradesh,MP,Balaghat,17,8327,Khairlangi
Madhya Pradesh,MP,Balaghat,17,3800,Lalbarra
Madhya Pradesh,MP,Balaghat,17,3801,Mohgaon
Madhya Pradesh,MP,Balaghat,17,3802,Praswada
Madhya Pradesh,MP,Balaghat,17,2444,Varaseoni
Madhya Pradesh,MP,Betul,19,555,Betul
Madhya Pradesh,MP,Betul,19,3069,Bhensdehi
Madhya Pradesh,MP,Betul,19,1371,Multai
Madhya Pradesh,MP,Bhind,20,3048,Alampur
Madhya Pradesh,MP,Bhind,20,556,Bhind
Madhya Pradesh,MP,Bhind,20,3890,Bhind(F&V)
Madhya Pradesh,MP,Bhind,20,1383,Gohad
Madhya Pradesh,MP,Bhind,20,2739,Lahar
Madhya Pradesh,MP,Bhind,20,3798,Mehgaon
Madhya Pradesh,MP,Bhind,20,3064,Mow
Madhya Pradesh,MP,Bhopal,1,1130,Berasia
Madhya Pradesh,MP,Bhopal,1,180,Bhopal
Madhya Pradesh,MP,Bhopal,1,181,Bhopal(F&V)
Madhya Pradesh,MP,Burhanpur,60,846,Burhanpur
Madhya Pradesh,MP,Burhanpur,60,3879,Burhanpur(F&V)
Madhya Pradesh,MP,Chhatarpur,22,2454,Badamalhera
Madhya Pradesh,MP,Chhatarpur,22,8319,Bakswaha
Madhya Pradesh,MP,Chhatarpur,22,8318,Bijawar
Madhya Pradesh,MP,Chhatarpur,22,818,Chhatarpur
Madhya Pradesh,MP,Chhatarpur,22,2694,Harpalpur
Madhya Pradesh,MP,Chhatarpur,22,1388,LavKush Nagar(Laundi)
Madhya Pradesh,MP,Chhatarpur,22,8320,Naugaon
Madhya Pradesh,MP,Chhatarpur,22,2728,Rajnagar
Madhya Pradesh,MP,Chhindwara,23,8328,Amarwda
Madhya Pradesh,MP,Chhindwara,23,1390,Chaurai
Madhya Pradesh,MP,Chhindwara,23,541,Chhindwara
Madhya Pradesh,MP,Chhindwara,23,3902,Chhindwara(F&V)
Madhya Pradesh,MP,Chhindwara,23,2418,Pandhurna
Madhya Pradesh,MP,Chhindwara,23,3903,Pandhurna(F&V)
Madhya Pradesh,MP,Chhindwara,23,2432,Saunsar
Madhya Pradesh,MP,Chhindwara,23,3904,Saunsar (F&V)
Madhya Pradesh,MP,Damoh,24,565,Damoh
Madhya Pradesh,MP,Damoh,24,3895,Damoh(F&V)
Madhya Pradesh,MP,Damoh,24,2720,Hata
Madhya Pradesh,MP,Damoh,24,2471,Javera
Madhya Pradesh,MP,Damoh,24,1387,Patharia
Madhya Pradesh,MP,Datia,49,3052,Bhander
Madhya Pradesh,MP,Datia,49,566,Datia
Madhya Pradesh,MP,Datia,49,2744,Sevda
Madhya Pradesh,MP,Dewas,2,3135,Bagli
Madhya Pradesh,MP,Dewas,2,182,Dewas
Madhya Pradesh,MP,Dewas,2,3881,Dewas(F&V)
Madhya Pradesh,MP,Dewas,2,2721,Haatpipliya
Madhya Pradesh,MP,Dewas,2,2445,Kannod
Madhya Pradesh,MP,Dewas,2,1378,Khategaon
Madhya Pradesh,MP,Dewas,2,2695,Loharda
Madhya Pradesh,MP,Dewas,2,1379,Sonkatch
Madhya Pradesh,MP,Dhar,50,2419,Badnawar
Madhya Pradesh,MP,Dhar,50,3875,Badnawar(F&V)
Madhya Pradesh,MP,Dhar,50,1125,Dhamnod
Madhya Pradesh,MP,Dhar,50,542,Dhar
Madhya Pradesh,MP,Dhar,50,3874,Dhar(F&V)
Madhya Pradesh,MP,Dhar,50,3060,Gandhwani
Madhya Pradesh,MP,Dhar,50,1372,Kukshi
Madhya Pradesh,MP,Dhar,50,2430,Manawar
Madhya Pradesh,MP,Dhar,50,2693,Rajgarh
Madhya Pradesh,MP,Dindori,51,1392,Dindori
Madhya Pradesh,MP,Dindori,51,2734,Gorakhpur
Madhya Pradesh,MP,Dindori,51,3169,Shahpura
Madhya Pradesh,MP,Guna,4,2443,Aron
Madhya Pradesh,MP,Guna,4,2705,Binaganj
Madhya Pradesh,MP,Guna,4,544,Guna
Madhya Pradesh,MP,Guna,4,3887,Guna(F&V)
Madhya Pradesh,MP,Guna,4,1382,Kumbhraj
Madhya Pradesh,MP,Guna,4,2704,Maksudangarh
Madhya Pradesh,MP,Guna,4,3062,Raghogarh
Madhya Pradesh,MP,Gwalior,5,8315,Bhitarwar
Madhya Pradesh,MP,Gwalior,5,186,Dabra
Madhya Pradesh,MP,Gwalior,5,545,Lashkar
Madhya Pradesh,MP,Gwalior,5,3886,Lashkar(F&V)
Madhya Pradesh,MP,Harda,52,1126,Harda
Madhya Pradesh,MP,Harda,52,3872,Harda(F&V)
Madhya Pradesh,MP,Harda,52,2423,Khirakiya
Madhya Pradesh,MP,Harda,52,8309,Sirali
Madhya Pradesh,MP,Harda,52,2421,Timarni
Madhya Pradesh,MP,Hoshangabad,27,8311,Babai
Madhya Pradesh,MP,Hoshangabad,27,2420,Banapura
Madhya Pradesh,MP,Hoshangabad,27,2456,Bankhedi
Madhya Pradesh,MP,Hoshangabad,27,3071,Hoshangabad
Madhya Pradesh,MP,Hoshangabad,27,543,Itarsi
Madhya Pradesh,MP,Hoshangabad,27,553,Pipariya
Madhya Pradesh,MP,Hoshangabad,27,2453,Semriharchand
Madhya Pradesh,MP,Indore,6,2457,Gautampura
Madhya Pradesh,MP,Indore,6,3873,Indore
Madhya Pradesh,MP,Indore,6,187,Indore(F&V)
Madhya Pradesh,MP,Indore,6,819,Mhow
Madhya Pradesh,MP,Indore,6,2417,Sanwer
Madhya Pradesh,MP,Jabalpur,7,559,Jabalpur
Madhya Pradesh,MP,Jabalpur,7,3898,Jabalpur(F&V)
Madhya Pradesh,MP,Jabalpur,7,8326,Paatan
Madhya Pradesh,MP,Jabalpur,7,1775,Sehora
Madhya Pradesh,MP,Jabalpur,7,3899,Shahpura Bhitoni (F&V)
Madhya Pradesh,MP,Jabalpur,7,1389,Shahpura(Jabalpur)
Madhya Pradesh,MP,Jabalpur,7,8000,Sihora
Madhya Pradesh,MP,Jabalpur,7,3897,Sihora(F&V)
Madhya Pradesh,MP,Jhabua,28,2459,Jhabua
Madhya Pradesh,MP,Jhabua,28,1374,Petlawad
Madhya Pradesh,MP,Jhabua,28,2439,Thandla
Madhya Pradesh,MP,Katni,53,188,Katni
Madhya Pradesh,MP,Katni,53,3900,Katni(F&V)
Madhya Pradesh,MP,Khandwa,29,2725,Harsood
Madhya Pradesh,MP,Khandwa,29,547,Khandwa
Madhya Pradesh,MP,Khandwa,29,3877,Khandwa(F&V)
Madhya Pradesh,MP,Khandwa,29,10052,Mundi
Madhya Pradesh,MP,Khandwa,29,2451,Pandhana
Madhya Pradesh,MP,Khandwa,29,3878,Pandhana(F&V)
Madhya Pradesh,MP,Khargone,30,2438,Badwaha
Madhya Pradesh,MP,Khargone,30,10051,Bedia
Madhya Pradesh,MP,Khargone,30,2422,Bhikangaon
Madhya Pradesh,MP,Khargone,30,2696,Karhi
Madhya Pradesh,MP,Khargone,30,2703,Kasrawad
Madhya Pradesh,MP,Khargone,30,548,Khargone
Madhya Pradesh,MP,Khargone,30,1375,Sanawad
Madhya Pradesh,MP,Khargone,30,2719,Segaon
Madhya Pradesh,MP,Mandla,31,2742,Bichhiya
Madhya Pradesh,MP,Mandla,31,820,Mandla
Madhya Pradesh,MP,Mandla,31,3049,Nainpur
Madhya Pradesh,MP,Mandsaur,32,3934,Bhanpura
Madhya Pradesh,MP,Mandsaur,32,8312,Daloda
Madhya Pradesh,MP,Mandsaur,32,4192,Garoth
Madhya Pradesh,MP,Mandsaur,32,546,Mandsaur
Madhya Pradesh,MP,Mandsaur,32,3882,Mandsaur(F&V)
Madhya Pradesh,MP,Mandsaur,32,2711,Piplya
Madhya Pradesh,MP,Mandsaur,32,2700,Shamgarh
Madhya Pradesh,MP,Mandsaur,32,3883,Shamgarh(F&V)
Madhya Pradesh,MP,Mandsaur,32,3066,Sitmau
Madhya Pradesh,MP,Mandsaur,32,2468,Suvasra
Madhya Pradesh,MP,Morena,33,3067,Ambaha
Madhya Pradesh,MP,Morena,33,8316,Banmorkalan
Madhya Pradesh,MP,Morena,33,3799,Jora
Madhya Pradesh,MP,Morena,33,1384,Kailaras
Madhya Pradesh,MP,Morena,33,554,Morena
Madhya Pradesh,MP,Morena,33,3891,Morena(F&V)
Madhya Pradesh,MP,Morena,33,2743,Porsa
Madhya Pradesh,MP,Morena,33,3892,Porsa(F&V)
Madhya Pradesh,MP,Morena,33,2466,Sabalgarh
Madhya Pradesh,MP,Narsinghpur,34,2433,Gadarwada
Madhya Pradesh,MP,Narsinghpur,34,2437,Gotegaon
Madhya Pradesh,MP,Narsinghpur,34,2424,Kareli
Madhya Pradesh,MP,Narsinghpur,34,557,Narsinghpur
Madhya Pradesh,MP,Narsinghpur,34,2715,Tendukheda
Madhya Pradesh,MP,Neemuch,9,3134,Javad
Madhya Pradesh,MP,Neemuch,9,2455,Manasa
Madhya Pradesh,MP,Neemuch,9,190,Neemuch
Madhya Pradesh,MP,Panna,35,2733,Ajaygarh
Madhya Pradesh,MP,Panna,35,2722,Devandranagar
Madhya Pradesh,MP,Panna,35,817,Panna
Madhya Pradesh,MP,Panna,35,8321,Pawai
Madhya Pradesh,MP,Panna,35,8322,Simariya
Madhya Pradesh,MP,Raisen,37,2436,Bareli
Madhya Pradesh,MP,Raisen,37,2450,Begamganj
Madhya Pradesh,MP,Raisen,37,2442,Gairatganj
Madhya Pradesh,MP,Raisen,37,1835,Obedullaganj
Madhya Pradesh,MP,Raisen,37,558,Raisen
Madhya Pradesh,MP,Raisen,37,8310,Silvani
Madhya Pradesh,MP,Raisen,37,2434,Udaipura
Madhya Pradesh,MP,Rajgarh,38,1834,Biaora
Madhya Pradesh,MP,Rajgarh,38,2726,Chhapiheda
Madhya Pradesh,MP,Rajgarh,38,2448,Jeerapur
Madhya Pradesh,MP,Rajgarh,38,2702,Khilchipur
Madhya Pradesh,MP,Rajgarh,38,2724,Khujner
Madhya Pradesh,MP,Rajgarh,38,2698,Kurawar
Madhya Pradesh,MP,Rajgarh,38,3047,Machalpur
Madhya Pradesh,MP,Rajgarh,38,2429,Narsinghgarh
Madhya Pradesh,MP,Rajgarh,38,2428,Pachaur
Madhya Pradesh,MP,Rajgarh,38,2709,Sarangpur
Madhya Pradesh,MP,Rajgarh,38,3059,Suthalia
Madhya Pradesh,MP,Ratlam,39,1380,A lot
Madhya Pradesh,MP,Ratlam,39,1127,Jaora
Madhya Pradesh,MP,Ratlam,39,551,Ratlam
Madhya Pradesh,MP,Ratlam,39,3884,Ratlam(F&V)
Madhya Pradesh,MP,Ratlam,39,2431,Sailana
Madhya Pradesh,MP,Ratlam,39,2741,Taal
Madhya Pradesh,MP,Rewa,40,1393,Baikunthpur
Madhya Pradesh,MP,Rewa,40,3054,Chaakghat
Madhya Pradesh,MP,Rewa,40,2740,Hanumana
Madhya Pradesh,MP,Rewa,40,560,Rewa
Madhya Pradesh,MP,Sagar,41,2713,Bamora
Madhya Pradesh,MP,Sagar,41,2467,Banda
Madhya Pradesh,MP,Sagar,41,2426,Bina
Madhya Pradesh,MP,Sagar,41,1386,Deori
Madhya Pradesh,MP,Sagar,41,2462,Garhakota
Madhya Pradesh,MP,Sagar,41,8317,Jaisinagar
Madhya Pradesh,MP,Sagar,41,3055,Kesli
Madhya Pradesh,MP,Sagar,41,1385,Khurai
Madhya Pradesh,MP,Sagar,41,4397,Malthone
Madhya Pradesh,MP,Sagar,41,2710,Rahatgarh
Madhya Pradesh,MP,Sagar,41,2460,Rehli
Madhya Pradesh,MP,Sagar,41,549,Sagar
Madhya Pradesh,MP,Sagar,41,3894,Sagar(F&V)
Madhya Pradesh,MP,Sagar,41,2735,Shahagarh
Madhya Pradesh,MP,Satna,13,3044,Amarpatan
Madhya Pradesh,MP,Satna,13,3053,Mehar
Madhya Pradesh,MP,Satna,13,2435,Nagod
Madhya Pradesh,MP,Satna,13,3804,Ramnagar
Madhya Pradesh,MP,Satna,13,194,Satna
Madhya Pradesh,MP,Satna,13,3906,Satna(F&V)
Madhya Pradesh,MP,Sehore,16,552,Ashta
Madhya Pradesh,MP,Sehore,16,3070,Baktara
Madhya Pradesh,MP,Sehore,16,3045,Ichhawar
Madhya Pradesh,MP,Sehore,16,8308,Jawar
Madhya Pradesh,MP,Sehore,16,1833,Nasrullaganj
Madhya Pradesh,MP,Sehore,16,2697,Rehati
Madhya Pradesh,MP,Sehore,16,550,Sehore
Madhya Pradesh,MP,Sehore,16,2731,Shyampur
Madhya Pradesh,MP,Seoni,43,3803,Barghat
Madhya Pradesh,MP,Seoni,43,3065,Chhpara
Madhya Pradesh,MP,Seoni,43,3056,Ghansour
Madhya Pradesh,MP,Seoni,43,2465,Keolari
Madhya Pradesh,MP,Seoni,43,3061,Lakhnadon
Madhya Pradesh,MP,Seoni,43,3905,Lakhnadon(F&V)
Madhya Pradesh,MP,Seoni,43,8329,Palari
Madhya Pradesh,MP,Seoni,43,561,Seoni
Madhya Pradesh,MP,Shajapur,12,1381,Agar
Madhya Pradesh,MP,Shajapur,12,2716,Akodia
Madhya Pradesh,MP,Shajapur,12,4204,Akodiya
Madhya Pradesh,MP,Shajapur,12,2729,Badod
Madhya Pradesh,MP,Shajapur,12,3050,Berachha
Madhya Pradesh,MP,Shajapur,12,2447,Kalapipal
Madhya Pradesh,MP,Shajapur,12,2712,Maksi
Madhya Pradesh,MP,Shajapur,12,2718,Momanbadodiya
Madhya Pradesh,MP,Shajapur,12,2458,Nalkehda
Madhya Pradesh,MP,Shajapur,12,193,Sajapur
Madhya Pradesh,MP,Shajapur,12,2440,Shajapur
Madhya Pradesh,MP,Shajapur,12,3885,Shajapur(F&V)
Madhya Pradesh,MP,Shajapur,12,1128,Shujalpur
Madhya Pradesh,MP,Shajapur,12,4210,Soyatkalan
Madhya Pradesh,MP,Shajapur,12,2723,Susner
Madhya Pradesh,MP,Shehdol,44,2727,Beohari
Madhya Pradesh,MP,Shehdol,44,3805,Budhar
Madhya Pradesh,MP,Shehdol,44,562,Shahdol
Madhya Pradesh,MP,Sheopur,54,2701,Sheopurbadod
Madhya Pradesh,MP,Sheopur,54,1129,Sheopurkalan
Madhya Pradesh,MP,Sheopur,54,3893,Syopurkalan(F&V)
Madhya Pradesh,MP,Sheopur,54,3057,Vijaypur
Madhya Pradesh,MP,Shivpuri,45,2706,Badarwas
Madhya Pradesh,MP,Shivpuri,45,8314,Barad
Madhya Pradesh,MP,Shivpuri,45,2714,Karera
Madhya Pradesh,MP,Shivpuri,45,2469,Khaniadhana
Madhya Pradesh,MP,Shivpuri,45,4220,Khanyadhana
Madhya Pradesh,MP,Shivpuri,45,3797,Khatora
Madhya Pradesh,MP,Shivpuri,45,2449,Kolaras
Madhya Pradesh,MP,Shivpuri,45,2737,Magroni
Madhya Pradesh,MP,Shivpuri,45,2736,Pichhour
Madhya Pradesh,MP,Shivpuri,45,2446,Pohari
Madhya Pradesh,MP,Shivpuri,45,8313,Rannod
Madhya Pradesh,MP,Shivpuri,45,563,Shivpuri
Madhya Pradesh,MP,Shivpuri,45,3889,Shivpuri(F&V)
Madhya Pradesh,MP,Sidhi,46,821,Sidhi
Madhya Pradesh,MP,Singroli,61,2730,Singroli
Madhya Pradesh,MP,Tikamgarh,48,2738,Jatara
Madhya Pradesh,MP,Tikamgarh,48,8323,Khargapur
Madhya Pradesh,MP,Tikamgarh,48,2452,Niwadi
Madhya Pradesh,MP,Tikamgarh,48,3896,Niwadi(F&V)
Madhya Pradesh,MP,Tikamgarh,48,8324,Palera
Madhya Pradesh,MP,Tikamgarh,48,8325,Prithvipur
Madhya Pradesh,MP,Tikamgarh,48,564,Tikamgarh
Madhya Pradesh,MP,Ujjain,14,2425,Badnagar
Madhya Pradesh,MP,Ujjain,14,2708,Khachrod
Madhya Pradesh,MP,Ujjain,14,1376,Mahidpur
Madhya Pradesh,MP,Ujjain,14,2463,Nagda
Madhya Pradesh,MP,Ujjain,14,1377,Tarana
Madhya Pradesh,MP,Ujjain,14,197,Ujjain
Madhya Pradesh,MP,Ujjain,14,3880,Ujjain(F&V)
Madhya Pradesh,MP,Ujjain,14,2717,Unhel
Madhya Pradesh,MP,Umariya,55,1394,Umariya
Madhya Pradesh,MP,Vidisha,15,198,Ganjbasoda
Madhya Pradesh,MP,Vidisha,15,3795,Gulabganj
Madhya Pradesh,MP,Vidisha,15,2745,Kurwai
Madhya Pradesh,MP,Vidisha,15,3046,Lateri
Madhya Pradesh,MP,Vidisha,15,2707,Shamshabad
Madhya Pradesh,MP,Vidisha,15,2427,Sironj
Madhya Pradesh,MP,Vidisha,15,199,Vidisha
Maharashtra,MH,Ahmednagar,1,153,Ahmednagar
Maharashtra,MH,Ahmednagar,1,1766,Akole
Maharashtra,MH,Ahmednagar,1,1430,Jamkhed
Maharashtra,MH,Ahmednagar,1,1446,Karjat
Maharashtra,MH,Ahmednagar,1,2474,Karjat(Rashin)
Maharashtra,MH,Ahmednagar,1,1431,Kopargaon
Maharashtra,MH,Ahmednagar,1,1821,Newasa
Maharashtra,MH,Ahmednagar,1,3115,Newasa(Ghodegaon)
Maharashtra,MH,Ahmednagar,1,10108,Om Chaitanya Multistate Agro Purpose CoOp Society
Maharashtra,MH,Ahmednagar,1,2072,Parner
Maharashtra,MH,Ahmednagar,1,1432,Pathardi
Maharashtra,MH,Ahmednagar,1,10086,Prasanna Krushi Market
Maharashtra,MH,Ahmednagar,1,2382,Rahata
Maharashtra,MH,Ahmednagar,1,1803,Rahuri
Maharashtra,MH,Ahmednagar,1,3114,Rahuri(Songaon)
Maharashtra,MH,Ahmednagar,1,2475,Rahuri(Vambori)
Maharashtra,MH,Ahmednagar,1,848,Sangamner
Maharashtra,MH,Ahmednagar,1,1433,Shevgaon
Maharashtra,MH,Ahmednagar,1,2476,Shevgaon(Bodhegaon)
Maharashtra,MH,Ahmednagar,1,10107,Shree Sairaj Krushi Market
Maharashtra,MH,Ahmednagar,1,1434,Shrigonda
Maharashtra,MH,Ahmednagar,1,3116,Shrigonda(Gogargaon)
Maharashtra,MH,Ahmednagar,1,1435,Shrirampur
Maharashtra,MH,Ahmednagar,1,2477,Shrirampur(Belapur)
Maharashtra,MH,Akola,2,154,Akola
Maharashtra,MH,Akola,2,4749,Akola(Borgaon Manju)
Maharashtra,MH,Akola,2,1350,Akot
Maharashtra,MH,Akola,2,1476,Balapur
Maharashtra,MH,Akola,2,2094,Barshi Takli
Maharashtra,MH,Akola,2,10092,Late Vasantraoji Dandale Khajgi Krushi Bazar
Maharashtra,MH,Akola,2,594,Murtizapur
Maharashtra,MH,Akola,2,2095,Patur
Maharashtra,MH,Akola,2,10088,Shri Gajanan Maharaj Khajagi Krushi Utpanna Bazar
Maharashtra,MH,Akola,2,1477,Telhara
Maharashtra,MH,Amarawati,3,595,Achalpur
Maharashtra,MH,Amarawati,3,155,Amarawati
